GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US42101001900,42101001900,"Census Tract 19, Philadelphia County, Pennsylvania",2494,430
1400000US42101002000,42101002000,"Census Tract 20, Philadelphia County, Pennsylvania",1950,421
1400000US42101002100,42101002100,"Census Tract 21, Philadelphia County, Pennsylvania",1779,246
1400000US42101002200,42101002200,"Census Tract 22, Philadelphia County, Pennsylvania",1977,356
1400000US42101002300,42101002300,"Census Tract 23, Philadelphia County, Pennsylvania",2460,323
1400000US42101002400,42101002400,"Census Tract 24, Philadelphia County, Pennsylvania",3995,495
1400000US42101002500,42101002500,"Census Tract 25, Philadelphia County, Pennsylvania",3640,390
1400000US42101002701,42101002701,"Census Tract 27.01, Philadelphia County, Pennsylvania",3821,478
1400000US42101002702,42101002702,"Census Tract 27.02, Philadelphia County, Pennsylvania",3487,391
1400000US42101002801,42101002801,"Census Tract 28.01, Philadelphia County, Pennsylvania",4196,695
1400000US42101002802,42101002802,"Census Tract 28.02, Philadelphia County, Pennsylvania",4776,538
1400000US42101002900,42101002900,"Census Tract 29, Philadelphia County, Pennsylvania",3855,321
1400000US42101003001,42101003001,"Census Tract 30.01, Philadelphia County, Pennsylvania",4009,544
1400000US42101003002,42101003002,"Census Tract 30.02, Philadelphia County, Pennsylvania",2969,505
1400000US42101003100,42101003100,"Census Tract 31, Philadelphia County, Pennsylvania",4024,738
1400000US42101003200,42101003200,"Census Tract 32, Philadelphia County, Pennsylvania",4982,833
1400000US42101003300,42101003300,"Census Tract 33, Philadelphia County, Pennsylvania",6131,979
1400000US42101003600,42101003600,"Census Tract 36, Philadelphia County, Pennsylvania",6922,920
1400000US42101003701,42101003701,"Census Tract 37.01, Philadelphia County, Pennsylvania",6785,824
1400000US42101003702,42101003702,"Census Tract 37.02, Philadelphia County, Pennsylvania",3337,275
1400000US42101003800,42101003800,"Census Tract 38, Philadelphia County, Pennsylvania",3862,320
1400000US42101003901,42101003901,"Census Tract 39.01, Philadelphia County, Pennsylvania",6690,751
1400000US42101003902,42101003902,"Census Tract 39.02, Philadelphia County, Pennsylvania",5561,397
1400000US42101004001,42101004001,"Census Tract 40.01, Philadelphia County, Pennsylvania",4051,381
1400000US42101004002,42101004002,"Census Tract 40.02, Philadelphia County, Pennsylvania",4638,441
1400000US42101004101,42101004101,"Census Tract 41.01, Philadelphia County, Pennsylvania",5335,752
1400000US42101004102,42101004102,"Census Tract 41.02, Philadelphia County, Pennsylvania",7978,839
1400000US42101004201,42101004201,"Census Tract 42.01, Philadelphia County, Pennsylvania",5837,446
1400000US42101004202,42101004202,"Census Tract 42.02, Philadelphia County, Pennsylvania",4742,474
1400000US42101005000,42101005000,"Census Tract 50, Philadelphia County, Pennsylvania",0,81
1400000US42101005400,42101005400,"Census Tract 54, Philadelphia County, Pennsylvania",1318,192
1400000US42101005500,42101005500,"Census Tract 55, Philadelphia County, Pennsylvania",6663,679
1400000US42101005600,42101005600,"Census Tract 56, Philadelphia County, Pennsylvania",1134,273
1400000US42101006000,42101006000,"Census Tract 60, Philadelphia County, Pennsylvania",6553,611
1400000US42101006100,42101006100,"Census Tract 61, Philadelphia County, Pennsylvania",3519,341
1400000US42101006200,42101006200,"Census Tract 62, Philadelphia County, Pennsylvania",4472,559
1400000US42101006300,42101006300,"Census Tract 63, Philadelphia County, Pennsylvania",3982,542
1400000US42101006400,42101006400,"Census Tract 64, Philadelphia County, Pennsylvania",4674,596
1400000US42101006500,42101006500,"Census Tract 65, Philadelphia County, Pennsylvania",4826,518
1400000US42101006600,42101006600,"Census Tract 66, Philadelphia County, Pennsylvania",4243,676
1400000US42101006700,42101006700,"Census Tract 67, Philadelphia County, Pennsylvania",6814,703
1400000US42101006900,42101006900,"Census Tract 69, Philadelphia County, Pennsylvania",2679,431
1400000US42101007000,42101007000,"Census Tract 70, Philadelphia County, Pennsylvania",4890,754
1400000US42101007101,42101007101,"Census Tract 71.01, Philadelphia County, Pennsylvania",2570,476
1400000US42101007102,42101007102,"Census Tract 71.02, Philadelphia County, Pennsylvania",4616,697
1400000US42101007200,42101007200,"Census Tract 72, Philadelphia County, Pennsylvania",4590,644
1400000US42101007300,42101007300,"Census Tract 73, Philadelphia County, Pennsylvania",3341,510
1400000US42101007400,42101007400,"Census Tract 74, Philadelphia County, Pennsylvania",4453,577
1400000US42101007700,42101007700,"Census Tract 77, Philadelphia County, Pennsylvania",2209,446
1400000US42101007800,42101007800,"Census Tract 78, Philadelphia County, Pennsylvania",4024,414
1400000US42101007900,42101007900,"Census Tract 79, Philadelphia County, Pennsylvania",4779,490
1400000US42101008000,42101008000,"Census Tract 80, Philadelphia County, Pennsylvania",3447,659
1400000US42101008101,42101008101,"Census Tract 81.01, Philadelphia County, Pennsylvania",2512,412
1400000US42101008102,42101008102,"Census Tract 81.02, Philadelphia County, Pennsylvania",5480,663
1400000US42101008200,42101008200,"Census Tract 82, Philadelphia County, Pennsylvania",8267,1071
1400000US42101008301,42101008301,"Census Tract 83.01, Philadelphia County, Pennsylvania",4109,501
1400000US42101008302,42101008302,"Census Tract 83.02, Philadelphia County, Pennsylvania",3952,530
1400000US42101008400,42101008400,"Census Tract 84, Philadelphia County, Pennsylvania",4972,661
1400000US42101008500,42101008500,"Census Tract 85, Philadelphia County, Pennsylvania",6591,759
1400000US42101008601,42101008601,"Census Tract 86.01, Philadelphia County, Pennsylvania",2932,498
1400000US42101008602,42101008602,"Census Tract 86.02, Philadelphia County, Pennsylvania",3374,723
1400000US42101008701,42101008701,"Census Tract 87.01, Philadelphia County, Pennsylvania",5029,1049
1400000US42101008702,42101008702,"Census Tract 87.02, Philadelphia County, Pennsylvania",4095,934
1400000US42101008801,42101008801,"Census Tract 88.01, Philadelphia County, Pennsylvania",1446,466
1400000US42101008802,42101008802,"Census Tract 88.02, Philadelphia County, Pennsylvania",6632,1670
1400000US42101009000,42101009000,"Census Tract 90, Philadelphia County, Pennsylvania",4771,962
1400000US42101009100,42101009100,"Census Tract 91, Philadelphia County, Pennsylvania",2430,363
1400000US42101009200,42101009200,"Census Tract 92, Philadelphia County, Pennsylvania",3544,511
1400000US42101009300,42101009300,"Census Tract 93, Philadelphia County, Pennsylvania",3868,436
1400000US42101009400,42101009400,"Census Tract 94, Philadelphia County, Pennsylvania",3850,443
1400000US42101009500,42101009500,"Census Tract 95, Philadelphia County, Pennsylvania",3339,471
1400000US42101009600,42101009600,"Census Tract 96, Philadelphia County, Pennsylvania",4813,1013
1400000US42101009801,42101009801,"Census Tract 98.01, Philadelphia County, Pennsylvania",2122,266
1400000US42101009802,42101009802,"Census Tract 98.02, Philadelphia County, Pennsylvania",5753,474
1400000US42101010000,42101010000,"Census Tract 100, Philadelphia County, Pennsylvania",5067,529
1400000US42101010100,42101010100,"Census Tract 101, Philadelphia County, Pennsylvania",5021,800
1400000US42101010200,42101010200,"Census Tract 102, Philadelphia County, Pennsylvania",2734,499
1400000US42101010300,42101010300,"Census Tract 103, Philadelphia County, Pennsylvania",2436,371
1400000US42101010400,42101010400,"Census Tract 104, Philadelphia County, Pennsylvania",3001,502
1400000US42101010500,42101010500,"Census Tract 105, Philadelphia County, Pennsylvania",3677,554
1400000US42101010600,42101010600,"Census Tract 106, Philadelphia County, Pennsylvania",1299,275
1400000US42101010700,42101010700,"Census Tract 107, Philadelphia County, Pennsylvania",3815,622
1400000US42101010800,42101010800,"Census Tract 108, Philadelphia County, Pennsylvania",3543,557
1400000US42101010900,42101010900,"Census Tract 109, Philadelphia County, Pennsylvania",2060,346
1400000US42101011000,42101011000,"Census Tract 110, Philadelphia County, Pennsylvania",3410,508
1400000US42101011100,42101011100,"Census Tract 111, Philadelphia County, Pennsylvania",3540,471
1400000US42101011200,42101011200,"Census Tract 112, Philadelphia County, Pennsylvania",5689,1012
1400000US42101011300,42101011300,"Census Tract 113, Philadelphia County, Pennsylvania",3275,510
1400000US42101011400,42101011400,"Census Tract 114, Philadelphia County, Pennsylvania",7386,752
1400000US42101011500,42101011500,"Census Tract 115, Philadelphia County, Pennsylvania",4305,437
1400000US42101011700,42101011700,"Census Tract 117, Philadelphia County, Pennsylvania",2430,655
1400000US42101011800,42101011800,"Census Tract 118, Philadelphia County, Pennsylvania",6532,592
1400000US42101011900,42101011900,"Census Tract 119, Philadelphia County, Pennsylvania",5417,819
1400000US42101012000,42101012000,"Census Tract 120, Philadelphia County, Pennsylvania",1811,258
1400000US42101012100,42101012100,"Census Tract 121, Philadelphia County, Pennsylvania",2927,341
1400000US42101012201,42101012201,"Census Tract 122.01, Philadelphia County, Pennsylvania",2924,341
1400000US42101012203,42101012203,"Census Tract 122.03, Philadelphia County, Pennsylvania",1326,232
1400000US42101012204,42101012204,"Census Tract 122.04, Philadelphia County, Pennsylvania",3667,537
1400000US42101012500,42101012500,"Census Tract 125, Philadelphia County, Pennsylvania",4154,419
1400000US42101013100,42101013100,"Census Tract 131, Philadelphia County, Pennsylvania",1446,186
1400000US42101013200,42101013200,"Census Tract 132, Philadelphia County, Pennsylvania",2722,612
1400000US42101013300,42101013300,"Census Tract 133, Philadelphia County, Pennsylvania",2761,493
1400000US42101013401,42101013401,"Census Tract 134.01, Philadelphia County, Pennsylvania",2254,193
1400000US42101013402,42101013402,"Census Tract 134.02, Philadelphia County, Pennsylvania",2966,360
1400000US42101013500,42101013500,"Census Tract 135, Philadelphia County, Pennsylvania",3553,363
1400000US42101013601,42101013601,"Census Tract 136.01, Philadelphia County, Pennsylvania",2250,274
1400000US42101013602,42101013602,"Census Tract 136.02, Philadelphia County, Pennsylvania",3790,460
1400000US42101013700,42101013700,"Census Tract 137, Philadelphia County, Pennsylvania",4462,622
1400000US42101013800,42101013800,"Census Tract 138, Philadelphia County, Pennsylvania",1840,217
1400000US42101013900,42101013900,"Census Tract 139, Philadelphia County, Pennsylvania",3333,676
1400000US42101014000,42101014000,"Census Tract 140, Philadelphia County, Pennsylvania",2791,501
1400000US42101014100,42101014100,"Census Tract 141, Philadelphia County, Pennsylvania",1806,372
1400000US42101014200,42101014200,"Census Tract 142, Philadelphia County, Pennsylvania",3182,292
1400000US42101014300,42101014300,"Census Tract 143, Philadelphia County, Pennsylvania",1420,167
1400000US42101014400,42101014400,"Census Tract 144, Philadelphia County, Pennsylvania",2661,465
1400000US42101014500,42101014500,"Census Tract 145, Philadelphia County, Pennsylvania",1719,298
1400000US42101014600,42101014600,"Census Tract 146, Philadelphia County, Pennsylvania",2751,948
1400000US42101014700,42101014700,"Census Tract 147, Philadelphia County, Pennsylvania",3490,601
1400000US42101014800,42101014800,"Census Tract 148, Philadelphia County, Pennsylvania",578,168
1400000US42101014900,42101014900,"Census Tract 149, Philadelphia County, Pennsylvania",2660,522
1400000US42101015101,42101015101,"Census Tract 151.01, Philadelphia County, Pennsylvania",2398,607
1400000US42101015102,42101015102,"Census Tract 151.02, Philadelphia County, Pennsylvania",4858,547
1400000US42101015200,42101015200,"Census Tract 152, Philadelphia County, Pennsylvania",6444,870
1400000US42101015300,42101015300,"Census Tract 153, Philadelphia County, Pennsylvania",3905,553
1400000US42101015600,42101015600,"Census Tract 156, Philadelphia County, Pennsylvania",1784,362
1400000US42101015700,42101015700,"Census Tract 157, Philadelphia County, Pennsylvania",3191,476
1400000US42101015800,42101015800,"Census Tract 158, Philadelphia County, Pennsylvania",5473,598
1400000US42101016000,42101016000,"Census Tract 160, Philadelphia County, Pennsylvania",6682,626
1400000US42101016100,42101016100,"Census Tract 161, Philadelphia County, Pennsylvania",5107,542
1400000US42101016200,42101016200,"Census Tract 162, Philadelphia County, Pennsylvania",1877,271
1400000US42101016300,42101016300,"Census Tract 163, Philadelphia County, Pennsylvania",3084,584
1400000US42101016400,42101016400,"Census Tract 164, Philadelphia County, Pennsylvania",4669,703
1400000US42101016500,42101016500,"Census Tract 165, Philadelphia County, Pennsylvania",2099,354
1400000US42101016600,42101016600,"Census Tract 166, Philadelphia County, Pennsylvania",1433,305
1400000US42101016701,42101016701,"Census Tract 167.01, Philadelphia County, Pennsylvania",2372,373
1400000US42101016702,42101016702,"Census Tract 167.02, Philadelphia County, Pennsylvania",3315,849
1400000US42101016800,42101016800,"Census Tract 168, Philadelphia County, Pennsylvania",4034,396
1400000US42101016901,42101016901,"Census Tract 169.01, Philadelphia County, Pennsylvania",3664,578
1400000US42101016902,42101016902,"Census Tract 169.02, Philadelphia County, Pennsylvania",5248,613
1400000US42101017000,42101017000,"Census Tract 170, Philadelphia County, Pennsylvania",2766,444
1400000US42101017100,42101017100,"Census Tract 171, Philadelphia County, Pennsylvania",4058,494
1400000US42101017201,42101017201,"Census Tract 172.01, Philadelphia County, Pennsylvania",3456,608
1400000US42101017202,42101017202,"Census Tract 172.02, Philadelphia County, Pennsylvania",3762,710
1400000US42101017300,42101017300,"Census Tract 173, Philadelphia County, Pennsylvania",3472,558
1400000US42101017400,42101017400,"Census Tract 174, Philadelphia County, Pennsylvania",2194,394
1400000US42101017500,42101017500,"Census Tract 175, Philadelphia County, Pennsylvania",7057,783
1400000US42101017601,42101017601,"Census Tract 176.01, Philadelphia County, Pennsylvania",5434,721
1400000US42101017602,42101017602,"Census Tract 176.02, Philadelphia County, Pennsylvania",3874,537
1400000US42101017701,42101017701,"Census Tract 177.01, Philadelphia County, Pennsylvania",3666,605
1400000US42101017702,42101017702,"Census Tract 177.02, Philadelphia County, Pennsylvania",6413,880
1400000US42101017800,42101017800,"Census Tract 178, Philadelphia County, Pennsylvania",6579,871
1400000US42101017900,42101017900,"Census Tract 179, Philadelphia County, Pennsylvania",5456,796
1400000US42101018001,42101018001,"Census Tract 180.01, Philadelphia County, Pennsylvania",2181,538
1400000US42101018002,42101018002,"Census Tract 180.02, Philadelphia County, Pennsylvania",5139,631
1400000US42101018300,42101018300,"Census Tract 183, Philadelphia County, Pennsylvania",4297,391
1400000US42101018400,42101018400,"Census Tract 184, Philadelphia County, Pennsylvania",2052,205
1400000US42101018800,42101018800,"Census Tract 188, Philadelphia County, Pennsylvania",8165,1158
1400000US42101019000,42101019000,"Census Tract 190, Philadelphia County, Pennsylvania",7876,911
1400000US42101019100,42101019100,"Census Tract 191, Philadelphia County, Pennsylvania",7540,822
1400000US42101019200,42101019200,"Census Tract 192, Philadelphia County, Pennsylvania",9012,1077
1400000US42101019501,42101019501,"Census Tract 195.01, Philadelphia County, Pennsylvania",4189,644
1400000US42101019502,42101019502,"Census Tract 195.02, Philadelphia County, Pennsylvania",3596,588
1400000US42101019700,42101019700,"Census Tract 197, Philadelphia County, Pennsylvania",7812,953
1400000US42101019800,42101019800,"Census Tract 198, Philadelphia County, Pennsylvania",5681,555
1400000US42101019900,42101019900,"Census Tract 199, Philadelphia County, Pennsylvania",4756,666
1400000US42101020000,42101020000,"Census Tract 200, Philadelphia County, Pennsylvania",1271,222
1400000US42101020101,42101020101,"Census Tract 201.01, Philadelphia County, Pennsylvania",4050,792
1400000US42101020102,42101020102,"Census Tract 201.02, Philadelphia County, Pennsylvania",2986,454
1400000US42101020200,42101020200,"Census Tract 202, Philadelphia County, Pennsylvania",4965,604
1400000US42101020300,42101020300,"Census Tract 203, Philadelphia County, Pennsylvania",2877,463
1400000US42101020400,42101020400,"Census Tract 204, Philadelphia County, Pennsylvania",2821,514
1400000US42101020500,42101020500,"Census Tract 205, Philadelphia County, Pennsylvania",3120,487
1400000US42101020600,42101020600,"Census Tract 206, Philadelphia County, Pennsylvania",1985,258
1400000US42101020700,42101020700,"Census Tract 207, Philadelphia County, Pennsylvania",6031,582
1400000US42101020800,42101020800,"Census Tract 208, Philadelphia County, Pennsylvania",2291,343
1400000US42101020900,42101020900,"Census Tract 209, Philadelphia County, Pennsylvania",3029,492
1400000US42101021000,42101021000,"Census Tract 210, Philadelphia County, Pennsylvania",4457,663
1400000US42101021100,42101021100,"Census Tract 211, Philadelphia County, Pennsylvania",2285,292
1400000US42101021200,42101021200,"Census Tract 212, Philadelphia County, Pennsylvania",2326,344
1400000US42101021300,42101021300,"Census Tract 213, Philadelphia County, Pennsylvania",3083,335
1400000US42101021400,42101021400,"Census Tract 214, Philadelphia County, Pennsylvania",3118,435
1400000US42101021500,42101021500,"Census Tract 215, Philadelphia County, Pennsylvania",3431,311
1400000US42101021600,42101021600,"Census Tract 216, Philadelphia County, Pennsylvania",1655,156
1400000US42101021700,42101021700,"Census Tract 217, Philadelphia County, Pennsylvania",6099,491
1400000US42101021800,42101021800,"Census Tract 218, Philadelphia County, Pennsylvania",4352,546
1400000US42101021900,42101021900,"Census Tract 219, Philadelphia County, Pennsylvania",1272,174
1400000US42101022000,42101022000,"Census Tract 220, Philadelphia County, Pennsylvania",1596,183
1400000US42101023100,42101023100,"Census Tract 231, Philadelphia County, Pennsylvania",1177,119
1400000US42101023500,42101023500,"Census Tract 235, Philadelphia County, Pennsylvania",1119,170
1400000US42101023600,42101023600,"Census Tract 236, Philadelphia County, Pennsylvania",2898,356
1400000US42101023700,42101023700,"Census Tract 237, Philadelphia County, Pennsylvania",4861,561
1400000US42101023800,42101023800,"Census Tract 238, Philadelphia County, Pennsylvania",4447,554
1400000US42101023900,42101023900,"Census Tract 239, Philadelphia County, Pennsylvania",1628,205
1400000US42101024000,42101024000,"Census Tract 240, Philadelphia County, Pennsylvania",3827,511
1400000US42101024100,42101024100,"Census Tract 241, Philadelphia County, Pennsylvania",959,187
1400000US42101024200,42101024200,"Census Tract 242, Philadelphia County, Pennsylvania",4073,574
1400000US42101024300,42101024300,"Census Tract 243, Philadelphia County, Pennsylvania",4870,826
1400000US42101024400,42101024400,"Census Tract 244, Philadelphia County, Pennsylvania",3543,744
1400000US42101024500,42101024500,"Census Tract 245, Philadelphia County, Pennsylvania",3526,573
1400000US42101024600,42101024600,"Census Tract 246, Philadelphia County, Pennsylvania",3124,535
1400000US42101024700,42101024700,"Census Tract 247, Philadelphia County, Pennsylvania",4556,681
1400000US42101024800,42101024800,"Census Tract 248, Philadelphia County, Pennsylvania",2167,390
1400000US42101024900,42101024900,"Census Tract 249, Philadelphia County, Pennsylvania",3406,695
1400000US42101025200,42101025200,"Census Tract 252, Philadelphia County, Pennsylvania",7287,1218
1400000US42101025300,42101025300,"Census Tract 253, Philadelphia County, Pennsylvania",3649,616
1400000US42101025400,42101025400,"Census Tract 254, Philadelphia County, Pennsylvania",4177,516
1400000US42101025500,42101025500,"Census Tract 255, Philadelphia County, Pennsylvania",2537,319
1400000US42101025600,42101025600,"Census Tract 256, Philadelphia County, Pennsylvania",2626,274
1400000US42101025700,42101025700,"Census Tract 257, Philadelphia County, Pennsylvania",3319,277
1400000US42101025800,42101025800,"Census Tract 258, Philadelphia County, Pennsylvania",1695,178
1400000US42101025900,42101025900,"Census Tract 259, Philadelphia County, Pennsylvania",4526,535
1400000US42101026000,42101026000,"Census Tract 260, Philadelphia County, Pennsylvania",2752,411
1400000US42101026100,42101026100,"Census Tract 261, Philadelphia County, Pennsylvania",3003,388
1400000US42101026200,42101026200,"Census Tract 262, Philadelphia County, Pennsylvania",4333,486
1400000US42101026301,42101026301,"Census Tract 263.01, Philadelphia County, Pennsylvania",3996,364
1400000US42101026302,42101026302,"Census Tract 263.02, Philadelphia County, Pennsylvania",4834,848
1400000US42101026400,42101026400,"Census Tract 264, Philadelphia County, Pennsylvania",5445,720
1400000US42101026500,42101026500,"Census Tract 265, Philadelphia County, Pennsylvania",4562,725
1400000US42101026600,42101026600,"Census Tract 266, Philadelphia County, Pennsylvania",6419,756
1400000US42101026700,42101026700,"Census Tract 267, Philadelphia County, Pennsylvania",6893,947
1400000US42101026800,42101026800,"Census Tract 268, Philadelphia County, Pennsylvania",5023,520
1400000US42101026900,42101026900,"Census Tract 269, Philadelphia County, Pennsylvania",2097,321
1400000US42101027000,42101027000,"Census Tract 270, Philadelphia County, Pennsylvania",2409,418
1400000US42101027100,42101027100,"Census Tract 271, Philadelphia County, Pennsylvania",2633,285
1400000US42101027200,42101027200,"Census Tract 272, Philadelphia County, Pennsylvania",4773,374
1400000US42101027300,42101027300,"Census Tract 273, Philadelphia County, Pennsylvania",6890,758
1400000US42101027401,42101027401,"Census Tract 274.01, Philadelphia County, Pennsylvania",2960,389
1400000US42101027402,42101027402,"Census Tract 274.02, Philadelphia County, Pennsylvania",7063,715
1400000US42101027500,42101027500,"Census Tract 275, Philadelphia County, Pennsylvania",4522,511
1400000US42101027600,42101027600,"Census Tract 276, Philadelphia County, Pennsylvania",4082,484
1400000US42101027700,42101027700,"Census Tract 277, Philadelphia County, Pennsylvania",4274,698
1400000US42101027800,42101027800,"Census Tract 278, Philadelphia County, Pennsylvania",5163,828
1400000US42101027901,42101027901,"Census Tract 279.01, Philadelphia County, Pennsylvania",4758,975
1400000US42101027902,42101027902,"Census Tract 279.02, Philadelphia County, Pennsylvania",4238,894
1400000US42101028000,42101028000,"Census Tract 280, Philadelphia County, Pennsylvania",4843,592
1400000US42101028100,42101028100,"Census Tract 281, Philadelphia County, Pennsylvania",3552,401
1400000US42101028200,42101028200,"Census Tract 282, Philadelphia County, Pennsylvania",4995,469
1400000US42101028300,42101028300,"Census Tract 283, Philadelphia County, Pennsylvania",6390,811
1400000US42101028400,42101028400,"Census Tract 284, Philadelphia County, Pennsylvania",4594,702
1400000US42101028500,42101028500,"Census Tract 285, Philadelphia County, Pennsylvania",2464,346
1400000US42101028600,42101028600,"Census Tract 286, Philadelphia County, Pennsylvania",6707,823
1400000US42101028700,42101028700,"Census Tract 287, Philadelphia County, Pennsylvania",2402,340
1400000US42101028800,42101028800,"Census Tract 288, Philadelphia County, Pennsylvania",4822,507
1400000US42101028901,42101028901,"Census Tract 289.01, Philadelphia County, Pennsylvania",3747,598
1400000US42101028902,42101028902,"Census Tract 289.02, Philadelphia County, Pennsylvania",6821,1024
1400000US42101029000,42101029000,"Census Tract 290, Philadelphia County, Pennsylvania",6198,639
1400000US42101029100,42101029100,"Census Tract 291, Philadelphia County, Pennsylvania",3965,517
1400000US42101029200,42101029200,"Census Tract 292, Philadelphia County, Pennsylvania",3815,329
1400000US42101029300,42101029300,"Census Tract 293, Philadelphia County, Pennsylvania",2548,525
1400000US42101029400,42101029400,"Census Tract 294, Philadelphia County, Pennsylvania",3488,483
1400000US42101029800,42101029800,"Census Tract 298, Philadelphia County, Pennsylvania",4615,516
1400000US42101029900,42101029900,"Census Tract 299, Philadelphia County, Pennsylvania",4398,566
1400000US42101030000,42101030000,"Census Tract 300, Philadelphia County, Pennsylvania",7704,774
1400000US42101030100,42101030100,"Census Tract 301, Philadelphia County, Pennsylvania",5366,688
1400000US42101030200,42101030200,"Census Tract 302, Philadelphia County, Pennsylvania",7261,685
1400000US42101030501,42101030501,"Census Tract 305.01, Philadelphia County, Pennsylvania",4867,882
1400000US42101030502,42101030502,"Census Tract 305.02, Philadelphia County, Pennsylvania",6554,627
1400000US42101030600,42101030600,"Census Tract 306, Philadelphia County, Pennsylvania",6887,704
1400000US42101030700,42101030700,"Census Tract 307, Philadelphia County, Pennsylvania",3886,544
1400000US42101030800,42101030800,"Census Tract 308, Philadelphia County, Pennsylvania",4995,370
1400000US42101030900,42101030900,"Census Tract 309, Philadelphia County, Pennsylvania",4412,492
1400000US42101031000,42101031000,"Census Tract 310, Philadelphia County, Pennsylvania",7278,688
1400000US42101031101,42101031101,"Census Tract 311.01, Philadelphia County, Pennsylvania",4714,572
1400000US42101031102,42101031102,"Census Tract 311.02, Philadelphia County, Pennsylvania",4476,634
1400000US42101031200,42101031200,"Census Tract 312, Philadelphia County, Pennsylvania",4416,456
1400000US42101031300,42101031300,"Census Tract 313, Philadelphia County, Pennsylvania",7308,924
1400000US42101031401,42101031401,"Census Tract 314.01, Philadelphia County, Pennsylvania",6570,779
1400000US42101031402,42101031402,"Census Tract 314.02, Philadelphia County, Pennsylvania",5414,612
1400000US42101031501,42101031501,"Census Tract 315.01, Philadelphia County, Pennsylvania",6128,365
1400000US42101031502,42101031502,"Census Tract 315.02, Philadelphia County, Pennsylvania",3933,371
1400000US42101031600,42101031600,"Census Tract 316, Philadelphia County, Pennsylvania",5873,463
1400000US42101031700,42101031700,"Census Tract 317, Philadelphia County, Pennsylvania",6371,617
1400000US42101031800,42101031800,"Census Tract 318, Philadelphia County, Pennsylvania",3774,376
1400000US42101031900,42101031900,"Census Tract 319, Philadelphia County, Pennsylvania",4761,559
1400000US42101032000,42101032000,"Census Tract 320, Philadelphia County, Pennsylvania",6994,687
1400000US42101032100,42101032100,"Census Tract 321, Philadelphia County, Pennsylvania",4323,610
1400000US42101032300,42101032300,"Census Tract 323, Philadelphia County, Pennsylvania",3058,448
1400000US42101032500,42101032500,"Census Tract 325, Philadelphia County, Pennsylvania",5579,629
1400000US42101032600,42101032600,"Census Tract 326, Philadelphia County, Pennsylvania",6481,766
1400000US42101032900,42101032900,"Census Tract 329, Philadelphia County, Pennsylvania",4186,390
1400000US42101033000,42101033000,"Census Tract 330, Philadelphia County, Pennsylvania",7991,819
1400000US42101033101,42101033101,"Census Tract 331.01, Philadelphia County, Pennsylvania",4843,356
1400000US42101033102,42101033102,"Census Tract 331.02, Philadelphia County, Pennsylvania",4141,345
1400000US42101033200,42101033200,"Census Tract 332, Philadelphia County, Pennsylvania",2705,302
1400000US42101033300,42101033300,"Census Tract 333, Philadelphia County, Pennsylvania",4140,398
1400000US42101033400,42101033400,"Census Tract 334, Philadelphia County, Pennsylvania",4659,409
